,,,,,,
,N,256,,,,
,fs,160,,,,
,delta,0.00625,,,,
,,,,,,
,,,,,,
,,,,,,
,dormant,dormant,think left,think left,think right,think right
k,t0_1_f7_lpf,t0_1_f8_lpf,t1_1_f7_lpf,t1_1_f8_lpf,t2_1_f7_lpf,t2_1_f8_lpf
0,-7.31718056922483,10.9018755243914,-42.2676106184863,-14.794921305417,-60.4612233452685,-75.2089319522385
1,-5.88914126158446,15.2691097656261,-51.5350924990813,-17.3168193868143,-74.6689726913588,-94.3504734450073
2,-3.49561237259122,20.1063890235073,-59.6876653298741,-18.9712251563859,-87.4417298567757,-112.172268461396
3,-0.366982401899584,25.2195799852952,-66.2900736619892,-19.523795455502,-97.9990855957521,-127.64545220582
4,3.12069494978059,30.3917324973149,-71.1355345321107,-18.862407906581,-105.84478897003,-140.068920857145
5,6.50576863168764,35.4020606610499,-74.2367163044352,-17.0005192285654,-110.800948513211,-149.117753794206
6,9.30657374679418,40.0440694516364,-75.8045115276593,-14.0846942360066,-113.019578861917,-154.869317497685
7,11.1070450919259,44.1499158171512,-76.1975243312275,-10.3680947243689,-112.926423622903,-157.73164294931
8,11.6256119763428,47.5917695809923,-75.8370400982512,-6.1621265887037,-111.136620931551,-158.32775225158
9,10.7514294467778,50.2842227166215,-75.1460108633531,-1.79357640275072,-108.350574196949,-157.370325935334
10,8.56868457938844,52.1870771988632,-74.4844035774103,2.44314456954055,-105.24767840426,-155.530036692747
11,5.33223961098739,53.2982643743861,-74.1063518133222,6.32551127567304,-102.410614737663,-153.347515096005
12,1.41379418400761,53.6460574735954,-74.1620230121884,9.71816991467545,-100.261090277245,-151.176380658796
13,-2.75376268087106,53.2919851633343,-74.692485877585,12.5959006219283,-99.0286465029426,-149.172349292377
14,-6.76244889593014,52.314207785373,-75.6548924180582,15.0172727799723,-98.7668433806971,-147.341640536186
15,-10.2772428523596,50.8147329647642,-76.9451285888915,17.1038483251157,-99.3748876420332,-145.588237622073
16,-13.0840776007344,48.9176668478007,-78.4170989337868,19.0200921204557,-100.644881014453,-143.784799282199
17,-15.1214559379295,46.7578017250052,-79.9027244658559,20.9232777690287,-102.316181555187,-141.822922588058
18,-16.4549699017022,44.4892574988944,-81.2220694926393,22.9500342083337,-104.120946353349,-139.634242228289
19,-17.2574317938016,42.2728281662466,-82.2025902795756,25.1907763222714,-105.826675979273,-137.198866295987
20,-17.765658975738,40.263623225381,-82.6969309445965,27.6726797647471,-107.263677203435,-134.519871693838
21,-18.2258659316773,38.6045664893912,-82.5910642648359,30.3728509844942,-108.327094181612,-131.581965948655
22,-18.8618071447665,37.4056131110511,-81.8310035243656,33.2131929591381,-108.988542430959,-128.330076532192
23,-19.8399962977521,36.739087911573,-80.455734198704,36.074586407146,-109.276340988948,-124.646688214576
24,-21.2571875558323,36.6203152403815,-78.5946864186488,38.8081400302479,-109.248269370199,-120.359184248252
25,-23.1397500441298,37.0047963890589,-76.4597586354046,41.2496553516785,-108.979153354285,-115.276618183182
26,-25.452650744712,37.7969109190841,-74.3397616648991,43.230071185947,-108.538527623905,-109.235316679075
27,-28.1101227778629,38.8339229120506,-72.5130944450175,44.6031530985273,-107.932250946209,-102.101235572103
28,-31.0082423312576,39.9333698421434,-71.238635407966,45.2482058495409,-107.154212521507,-93.8923615815164
29,-34.0406048384243,40.8885649953893,-70.6965993242383,45.0884692330029,-106.166548064457,-84.7676808544013
30,-37.0998368325152,41.501621914236,-70.9474795780265,44.1102053770758,-104.915958738732,-75.0323751148791
31,-40.0867847022445,41.6149561041702,-71.9251737171635,42.3723705482755,-103.341680278273,-65.1122186930816
32,-42.9249634402104,41.1165261717411,-73.468938616456,40.0009355029978,-101.406265744823,-55.5136842948808
33,-45.5435094390371,39.9768388664451,-75.3670117966823,37.1792517549787,-99.1167902722755,-46.7674540611277
